origin,destination,passengers
MEL,SYD,2016
MEL,SYD,2016
ASP,SYD,2016
ASP,SYD,2016
ASP,MEL,2016
BNE,PER,2016
HTI,MEL,2016
HTI,MEL,2016
HTI,MEL,2016
HTI,MEL,2016
HTI,MEL,2016
HTI,MEL,2016
HTI,MEL,2016
HTI,MEL,2016
HTI,MEL,2016
HTI,MEL,2016
BNE,PER,2016
BNE,PER,2016
BNE,PER,2016
BNE,PER,2016
BNE,PER,2016
BNE,PER,2016
BNE,PER,2016
BNE,PER,2016
BNE,PER,2016
BNE,PER,2016
BNE,PER,2016
MEL,SYD,2016
MEL,SYD,2016
MEL,SYD,2016
PQQ,SYD,2016
BNE,NTL,2016
BNE,NTL,2016
BNE,NTL,2016
BNE,NTL,2016
PQQ,SYD,2016
PQQ,SYD,2016
PQQ,SYD,2016
PQQ,SYD,2016
PQQ,SYD,2016
PQQ,SYD,2016
HTI,SYD,2016
BNE,MOV,2016
SYD,WGA,2016
ASP,MEL,2016
ASP,MEL,2016
BNE,MOV,2016
BNE,MOV,2016
BNE,MOV,2016
ASP,MEL,2016
ASP,MEL,2016
ASP,MEL,2016
BNE,NTL,2016
BNE,NTL,2016
BNE,NTL,2016
ADL,BNE,2016
PQQ,SYD,2016
PQQ,SYD,2016
MEL,SYD,2016
MEL,SYD,2016
MEL,SYD,2016
ADL,BNE,2016
ADL,BNE,2016
ADL,BNE,2016
ADL,BNE,2016
ADL,BNE,2016
BNE,NTL,2016
ADL,BNE,2016
SYD,WGA,2016
ADL,BNE,2016
ADL,BNE,2016
ADL,BNE,2016
BNE,NTL,2016
BNE,NTL,2016
BNE,NTL,2016
BNE,NTL,2016
PQQ,SYD,2016
SYD,TSV,2016
ADL,ASP,2016
ABX,SYD,2016
BNE,GLT,2016
BNE,GLT,2016
BNE,GLT,2016
BNE,GLT,2016
BNE,GLT,2016
BNE,GLT,2016
BNE,GLT,2016
BNE,CBR,2016
BNE,CBR,2016
BNE,CBR,2016
KTA,PER,2016
KTA,PER,2016
KTA,PER,2016
ABX,SYD,2016
BNE,GLT,2016
ABX,SYD,2016
PER,ZNE,2016
PER,ZNE,2016
PER,ZNE,2016
PER,ZNE,2016
PER,ZNE,2016
PER,ZNE,2016
PER,ZNE,2016
PER,ZNE,2016
PER,ZNE,2016
PER,ZNE,2016
PER,SYD,2016
PER,SYD,2016
BNE,GLT,2016
BNE,GLT,2016
ADL,ASP,2016
BNE,CBR,2016
BNE,HBA,2016
BNE,HBA,2016
BNE,HBA,2016
BNE,HBA,2016
BNE,HBA,2016
BNE,HBA,2016
BNE,CBR,2016
BNE,CBR,2016
BNE,CBR,2016
BNE,CBR,2016
BNE,CBR,2016
BNE,CBR,2016
BNE,CBR,2016
BNE,CBR,2016
BNE,GLT,2016
ABX,SYD,2016
ABX,SYD,2016
ABX,SYD,2016
KTA,PER,2016
KTA,PER,2016
KTA,PER,2016
KTA,PER,2016
KTA,PER,2016
KTA,PER,2016
KTA,PER,2016
KTA,PER,2016
KTA,PER,2016
BNE,GLT,2016
PER,SYD,2016
PER,SYD,2016
PER,SYD,2016
BNE,CNS,2016
BNE,DRW,2016
BNE,DRW,2016
BNE,DRW,2016
BNE,DRW,2016
BNE,DRW,2016
BNE,DRW,2016
BNE,DRW,2016
BNE,DRW,2016
BNE,DRW,2016
BNE,DRW,2016
BNE,CNS,2016
BNE,CNS,2016
BNE,CNS,2016
BNE,CNS,2016
PER,SYD,2016
BNE,CNS,2016
BNE,CNS,2016
BNE,CNS,2016
BNE,CNS,2016
LST,MEL,2016
LST,MEL,2016
LST,MEL,2016
LST,MEL,2016
LST,MEL,2016
LST,MEL,2016
LST,MEL,2016
LST,MEL,2016
LST,MEL,2016
BNE,DRW,2016
BNE,DRW,2016
LST,MEL,2016
LST,MEL,2016
PER,SYD,2016
PER,SYD,2016
PER,SYD,2016
PER,SYD,2016
PER,SYD,2016
PER,SYD,2016
ABX,SYD,2016
ABX,SYD,2016
ABX,SYD,2016
BNE,EMD,2016
BNE,EMD,2016
BNE,EMD,2016
BNE,EMD,2016
BNE,EMD,2016
BNE,EMD,2016
BNE,EMD,2016
BNE,EMD,2016
BNE,EMD,2016
BNE,EMD,2016
BNE,EMD,2016
BNE,EMD,2016
PER,ZNE,2016
PER,ZNE,2016
BNE,CNS,2016
BNE,CNS,2016
BNE,CNS,2016
LST,MEL,2016
BNE,HBA,2016
BNE,HBA,2016
BNE,HBA,2016
LST,SYD,2016
BNE,MEL,2016
BNE,MEL,2016
BNE,MEL,2016
BDB,BNE,2016
BDB,BNE,2016
BDB,BNE,2016
BDB,BNE,2016
BDB,BNE,2016
BDB,BNE,2016
BDB,BNE,2016
BDB,BNE,2016
BDB,BNE,2016
LST,SYD,2016
ADL,ASP,2016
BNE,ISA,2016
ADL,ASP,2016
ADL,ASP,2016
ADL,ASP,2016
ADL,ASP,2016
ADL,ASP,2016
ADL,ASP,2016
ADL,ASP,2016
ADL,ASP,2016
BNE,ISA,2016
BNE,ISA,2016
BNE,ISA,2016
BNE,ISA,2016
BNE,ISA,2016
BNE,MEL,2016
BNE,MEL,2016
ADL,BNE,2016
BNE,MEL,2016
LST,SYD,2016
LST,SYD,2016
LST,SYD,2016
LST,SYD,2016
LST,SYD,2016
LST,SYD,2016
LST,SYD,2016
LST,SYD,2016
OOL,SYD,2016
OOL,SYD,2016
OOL,SYD,2016
OOL,SYD,2016
OOL,SYD,2016
OOL,SYD,2016
OOL,SYD,2016
OOL,SYD,2016
OOL,SYD,2016
OOL,SYD,2016
OOL,SYD,2016
OOL,SYD,2016
LST,SYD,2016
LST,SYD,2016
BNE,MEL,2016
BNE,MEL,2016
BNE,MEL,2016
BNE,MEL,2016
BNE,MEL,2016
BNE,ISA,2016
BNE,ISA,2016
BNE,HBA,2016
PER,PHE,2016
BME,PER,2016
BME,PER,2016
BME,PER,2016
BME,PER,2016
BME,PER,2016
BME,PER,2016
BME,PER,2016
BME,PER,2016
BME,PER,2016
BME,PER,2016
BME,PER,2016
PER,PHE,2016
PER,PHE,2016
PER,PHE,2016
BNE,ISA,2016
PER,PHE,2016
PER,PHE,2016
PER,PHE,2016
PER,PHE,2016
PER,PHE,2016
PER,PHE,2016
PER,PHE,2016
PER,PHE,2016
ABX,SYD,2016
ABX,SYD,2016
ABX,SYD,2016
BNE,HBA,2016
BNE,HBA,2016
BME,PER,2016
BNE,HTI,2016
BNE,HTI,2016
BNE,HTI,2016
BNE,ISA,2016
BNE,ISA,2016
BNE,ISA,2016
BDB,BNE,2016
BDB,BNE,2016
BDB,BNE,2016
KGI,PER,2016
KGI,PER,2016
KGI,PER,2016
KGI,PER,2016
KGI,PER,2016
KGI,PER,2016
KGI,PER,2016
KGI,PER,2016
KGI,PER,2016
KGI,PER,2016
KGI,PER,2016
KGI,PER,2016
BNE,HTI,2016
BNE,HTI,2016
BNE,HTI,2016
BNE,HTI,2016
BNE,HTI,2016
BNE,HTI,2016
BNE,HTI,2016
BNE,HTI,2016
BNE,HTI,2016
BNE,MEL,2016
CBR,SYD,2016
MCY,MEL,2016
DRW,MEL,2016
DRW,MEL,2016
DRW,MEL,2016
DRW,MEL,2016
DRW,MEL,2016
DRW,MEL,2016
DRW,MEL,2016
DRW,MEL,2016
DRW,MEL,2016
DRW,MEL,2016
DRW,MEL,2016
DRW,MEL,2016
ADL,SYD,2016
CBR,SYD,2016
MEL,OOL,2016
MEL,OOL,2016
MEL,OOL,2016
MEL,OOL,2016
MEL,OOL,2016
MEL,OOL,2016
MEL,OOL,2016
MEL,OOL,2016
MEL,OOL,2016
MEL,OOL,2016
MEL,OOL,2016
ADL,CBR,2016
ADL,CBR,2016
ADL,CBR,2016
ADL,CBR,2016
CNS,MEL,2016
CNS,MEL,2016
ADL,MEL,2016
ADL,MEL,2016
ADL,MEL,2016
ADL,MEL,2016
ADL,MEL,2016
ADL,MEL,2016
ADL,MEL,2016
CNS,MEL,2016
CNS,MEL,2016
CNS,MEL,2016
CNS,MEL,2016
CNS,MEL,2016
CNS,MEL,2016
CNS,MEL,2016
ADL,PLO,2016
ADL,PLO,2016
ADL,PLO,2016
ADL,PLO,2016
ADL,PLO,2016
ADL,PLO,2016
ADL,CBR,2016
MEL,OOL,2016
ADL,CBR,2016
ADL,CBR,2016
ADL,SYD,2016
ADL,SYD,2016
ADL,SYD,2016
ADL,SYD,2016
ADL,SYD,2016
ADL,SYD,2016
ADL,SYD,2016
HBA,MEL,2016
HBA,MEL,2016
HBA,MEL,2016
HBA,MEL,2016
HBA,MEL,2016
MCY,SYD,2016
HBA,MEL,2016
HBA,MEL,2016
HBA,MEL,2016
HBA,MEL,2016
HBA,MEL,2016
CBR,SYD,2016
CBR,SYD,2016
CBR,SYD,2016
CBR,SYD,2016
CBR,SYD,2016
CBR,SYD,2016
ADL,SYD,2016
ADL,SYD,2016
ADL,CBR,2016
ADL,SYD,2016
ADL,CBR,2016
ADL,CBR,2016
HBA,MEL,2016
HBA,MEL,2016
CFS,SYD,2016
CFS,SYD,2016
CFS,SYD,2016
CFS,SYD,2016
CFS,SYD,2016
CFS,SYD,2016
DRW,SYD,2016
DRW,SYD,2016
DRW,SYD,2016
DRW,SYD,2016
MEL,MQL,2016
MEL,MQL,2016
CFS,SYD,2016
CFS,SYD,2016
CFS,SYD,2016
CFS,SYD,2016
CFS,SYD,2016
CFS,SYD,2016
ADL,SYD,2016
CNS,MEL,2016
CNS,MEL,2016
CNS,MEL,2016
ADL,PER,2016
ADL,PER,2016
MEL,NTL,2016
MEL,NTL,2016
MEL,NTL,2016
MEL,NTL,2016
MEL,NTL,2016
MEL,NTL,2016
MEL,NTL,2016
MEL,NTL,2016
MEL,NTL,2016
MEL,NTL,2016
MEL,NTL,2016
ADL,PER,2016
ADL,PER,2016
MEL,NTL,2016
CNS,TSV,2016
CNS,TSV,2016
CNS,TSV,2016
CNS,TSV,2016
CNS,TSV,2016
CNS,TSV,2016
CNS,TSV,2016
ADL,PLO,2016
ADL,PER,2016
ADL,PER,2016
ADL,PLO,2016
ADL,PER,2016
MCY,SYD,2016
MCY,SYD,2016
MCY,SYD,2016
MCY,SYD,2016
ADL,MEL,2016
CNS,TSV,2016
CNS,TSV,2016
CNS,TSV,2016
CNS,TSV,2016
CNS,TSV,2016
ADL,MEL,2016
MCY,SYD,2016
MCY,SYD,2016
MCY,SYD,2016
MCY,SYD,2016
MCY,SYD,2016
MCY,SYD,2016
GET,PER,2016
ADL,PER,2016
ADL,PER,2016
ADL,PER,2016
ADL,PER,2016
ADL,PER,2016
ADL,PLO,2016
DBO,SYD,2016
GET,PER,2016
CNS,SYD,2016
CNS,SYD,2016
ADL,PLO,2016
ADL,PLO,2016
ADL,PLO,2016
SYD,TMW,2016
SYD,TMW,2016
SYD,TMW,2016
SYD,TMW,2016
GET,PER,2016
SYD,TMW,2016
SYD,TMW,2016
SYD,TMW,2016
SYD,TMW,2016
SYD,TMW,2016
SYD,TMW,2016
SYD,TMW,2016
SYD,TMW,2016
ADL,MEL,2016
ADL,MEL,2016
ADL,MEL,2016
GET,PER,2016
GET,PER,2016
GET,PER,2016
CNS,SYD,2016
CNS,SYD,2016
GET,PER,2016
CNS,SYD,2016
GET,PER,2016
GET,PER,2016
GET,PER,2016
GET,PER,2016
CNS,SYD,2016
DBO,SYD,2016
DBO,SYD,2016
DBO,SYD,2016
CNS,SYD,2016
CNS,SYD,2016
CNS,SYD,2016
DBO,SYD,2016
DBO,SYD,2016
DBO,SYD,2016
DBO,SYD,2016
DBO,SYD,2016
DBO,SYD,2016
DBO,SYD,2016
DBO,SYD,2016
GET,PER,2016
CNS,SYD,2016
CNS,SYD,2016
CNS,SYD,2016
CBR,SYD,2016
MCY,SYD,2016
CBR,SYD,2016
DRW,PER,2016
BNE,TSV,2016
BNE,TSV,2016
BNE,TSV,2016
BNE,TSV,2016
BNE,TSV,2016
BNE,TSV,2016
BNE,TSV,2016
BNE,TSV,2016
DRW,PER,2016
DRW,PER,2016
DRW,PER,2016
MCY,MEL,2016
DRW,PER,2016
DRW,PER,2016
DRW,PER,2016
DRW,PER,2016
MCY,MEL,2016
MCY,MEL,2016
MCY,MEL,2016
DRW,PER,2016
DRW,PER,2016
MCY,MEL,2016
BNE,TSV,2016
BNE,TSV,2016
BNE,TSV,2016
BNE,TSV,2016
MEL,PER,2016
HBA,SYD,2016
HBA,SYD,2016
HBA,SYD,2016
HBA,SYD,2016
QNA,SYD,2016
QNA,SYD,2016
QNA,SYD,2016
QNA,SYD,2016
QNA,SYD,2016
QNA,SYD,2016
QNA,SYD,2016
CBR,SYD,2016
QNA,SYD,2016
QNA,SYD,2016
QNA,SYD,2016
QNA,SYD,2016
HBA,SYD,2016
HBA,SYD,2016
HBA,SYD,2016
HBA,SYD,2016
MCY,MEL,2016
MCY,MEL,2016
MEL,PER,2016
ASP,DRW,2016
SYD,TSV,2016
SYD,TSV,2016
ASP,DRW,2016
SYD,TSV,2016
SYD,TSV,2016
SYD,TSV,2016
SYD,TSV,2016
ASP,DRW,2016
ASP,DRW,2016
ASP,DRW,2016
ASP,DRW,2016
MCY,MEL,2016
ASP,DRW,2016
ASP,DRW,2016
ASP,DRW,2016
ASP,DRW,2016
ASP,DRW,2016
ASP,DRW,2016
MCY,MEL,2016
SYD,TSV,2016
SYD,TSV,2016
SYD,TSV,2016
SYD,TSV,2016
DRW,SYD,2016
DRW,SYD,2016
DRW,SYD,2016
MCY,MEL,2016
MCY,MEL,2016
BNE,SYD,2016
BNE,SYD,2016
BNE,SYD,2016
BNE,SYD,2016
BNE,SYD,2016
BNE,SYD,2016
BNE,SYD,2016
BNE,SYD,2016
BNE,SYD,2016
BNE,SYD,2016
BNE,SYD,2016
BNE,SYD,2016
DRW,PER,2016
DRW,PER,2016
DRW,SYD,2016
DRW,SYD,2016
DRW,SYD,2016
DRW,SYD,2016
DRW,SYD,2016
MEL,PER,2016
QNA,SYD,2016
ARM,SYD,2016
CBR,MEL,2016
ARM,SYD,2016
ARM,SYD,2016
ARM,SYD,2016
ARM,SYD,2016
ARM,SYD,2016
ARM,SYD,2016
ARM,SYD,2016
ADL,OOL,2016
ADL,OOL,2016
ARM,SYD,2016
CBR,MEL,2016
CBR,MEL,2016
CBR,MEL,2016
CBR,MEL,2016
ADL,OOL,2016
ARM,SYD,2016
ADL,OOL,2016
ADL,OOL,2016
ADL,OOL,2016
ADL,OOL,2016
ADL,OOL,2016
CBR,MEL,2016
CBR,MEL,2016
CBR,MEL,2016
CBR,MEL,2016
CBR,MEL,2016
CBR,MEL,2016
CBR,MEL,2016
ADL,OOL,2016
ARM,SYD,2016
ADL,OOL,2016
ARM,SYD,2016
ADL,OOL,2016
MEL,PER,2016
MEL,PER,2016
MEL,PER,2016
ADL,OOL,2016
MEL,MQL,2016
MEL,MQL,2016
MEL,MQL,2016
MEL,MQL,2016
MEL,PER,2016
ADL,CBR,2016
MEL,PER,2016
ADL,CBR,2016
MEL,PER,2016
MEL,PER,2016
MEL,PER,2016
MEL,MQL,2016
HBA,SYD,2016
HBA,SYD,2016
HBA,SYD,2016
HBA,SYD,2016
MEL,MQL,2016
MEL,MQL,2016
CBR,SYD,2016
MEL,MQL,2016
MEL,MQL,2016
MEL,MQL,2016
MEL,PER,2016
BNE,CBR,2015
BNE,CBR,2015
BNE,CBR,2015
BNE,CNS,2015
BNE,CBR,2015
BNE,CBR,2015
BNE,CBR,2015
ABX,SYD,2015
BNE,CBR,2015
ADL,OOL,2015
ADL,OOL,2015
ADL,OOL,2015
ADL,OOL,2015
BNE,CNS,2015
ABX,SYD,2015
ABX,SYD,2015
ADL,OOL,2015
ADL,OOL,2015
ADL,OOL,2015
BNE,CNS,2015
BNE,CNS,2015
SYD,TSV,2015
SYD,TSV,2015
ADL,OOL,2015
BNE,CNS,2015
BNE,CNS,2015
BNE,CNS,2015
ADL,PER,2015
PER,ZNE,2015
BNE,CNS,2015
ADL,OOL,2015
ABX,SYD,2015
BNE,CNS,2015
BNE,CNS,2015
ABX,SYD,2015
SYD,TSV,2015
SYD,TSV,2015
SYD,TSV,2015
BNE,CNS,2015
PER,ZNE,2015
PER,ZNE,2015
PER,ZNE,2015
PER,ZNE,2015
PER,ZNE,2015
PER,ZNE,2015
ADL,PER,2015
PER,ZNE,2015
PER,ZNE,2015
PER,ZNE,2015
ADL,PER,2015
ADL,PER,2015
ADL,PER,2015
ADL,PER,2015
ADL,PER,2015
ABX,SYD,2015
ABX,SYD,2015
ABX,SYD,2015
SYD,TSV,2015
BNE,CBR,2015
BNE,CBR,2015
ADL,PER,2015
ADL,PER,2015
ADL,OOL,2015
ADL,OOL,2015
ADL,OOL,2015
ADL,PER,2015
ADL,PER,2015
SYD,TSV,2015
SYD,TSV,2015
ABX,SYD,2015
SYD,TSV,2015
SYD,TSV,2015
ADL,PER,2015
PER,ZNE,2015
PER,ZNE,2015
SYD,TSV,2015
SYD,TSV,2015
ABX,SYD,2015
ABX,SYD,2015
ABX,SYD,2015
BNE,CNS,2015
BDB,BNE,2015
BNE,CBR,2015
PQQ,SYD,2015
PQQ,SYD,2015
ARM,SYD,2015
ARM,SYD,2015
ADL,CBR,2015
ADL,CBR,2015
ADL,CBR,2015
ADL,CBR,2015
ADL,CBR,2015
ADL,CBR,2015
ADL,CBR,2015
ADL,CBR,2015
ADL,CBR,2015
ADL,CBR,2015
ADL,CBR,2015
ADL,CBR,2015
ASP,SYD,2015
ASP,SYD,2015
ASP,DRW,2015
ASP,SYD,2015
ASP,SYD,2015
ASP,SYD,2015
PQQ,SYD,2015
PQQ,SYD,2015
ASP,SYD,2015
PQQ,SYD,2015
ARM,SYD,2015
ARM,SYD,2015
ARM,SYD,2015
ARM,SYD,2015
ADL,BNE,2015
ADL,BNE,2015
ADL,BNE,2015
ADL,BNE,2015
ADL,BNE,2015
ADL,BNE,2015
ADL,BNE,2015
ADL,BNE,2015
ADL,BNE,2015
ADL,BNE,2015
PQQ,SYD,2015
PQQ,SYD,2015
PQQ,SYD,2015
PQQ,SYD,2015
PQQ,SYD,2015
PQQ,SYD,2015
PQQ,SYD,2015
ASP,SYD,2015
ASP,SYD,2015
BNE,CBR,2015
ASP,MEL,2015
SYD,WGA,2015
ASP,DRW,2015
ASP,MEL,2015
ASP,MEL,2015
ASP,MEL,2015
ASP,MEL,2015
ASP,MEL,2015
ASP,MEL,2015
ASP,MEL,2015
ASP,MEL,2015
ASP,MEL,2015
SYD,WGA,2015
SYD,WGA,2015
ASP,DRW,2015
SYD,WGA,2015
SYD,WGA,2015
SYD,WGA,2015
SYD,WGA,2015
SYD,WGA,2015
SYD,WGA,2015
SYD,WGA,2015
SYD,WGA,2015
ASP,MEL,2015
ASP,SYD,2015
ASP,DRW,2015
ASP,SYD,2015
ASP,SYD,2015
ASP,SYD,2015
QNA,SYD,2015
QNA,SYD,2015
QNA,SYD,2015
QNA,SYD,2015
QNA,SYD,2015
QNA,SYD,2015
QNA,SYD,2015
QNA,SYD,2015
QNA,SYD,2015
QNA,SYD,2015
QNA,SYD,2015
QNA,SYD,2015
ASP,DRW,2015
ASP,DRW,2015
ASP,DRW,2015
ASP,DRW,2015
ASP,DRW,2015
ASP,DRW,2015
ARM,SYD,2015
ARM,SYD,2015
ARM,SYD,2015
BME,PER,2015
BME,PER,2015
BME,PER,2015
ADL,PLO,2015
ADL,PLO,2015
ADL,PLO,2015
ADL,PLO,2015
ADL,MEL,2015
ADL,MEL,2015
ADL,MEL,2015
BME,PER,2015
BME,PER,2015
BME,PER,2015
ADL,ASP,2015
ADL,ASP,2015
ADL,ASP,2015
ADL,ASP,2015
ADL,ASP,2015
ADL,ASP,2015
ADL,ASP,2015
ADL,ASP,2015
ADL,ASP,2015
BME,PER,2015
BME,PER,2015
ARM,SYD,2015
BME,PER,2015
BNE,CBR,2015
ADL,MEL,2015
ADL,MEL,2015
ADL,MEL,2015
ADL,MEL,2015
ADL,MEL,2015
ADL,MEL,2015
ADL,MEL,2015
ADL,MEL,2015
ADL,MEL,2015
ADL,PLO,2015
ADL,PLO,2015
ADL,PLO,2015
ADL,PLO,2015
ADL,PLO,2015
ADL,PLO,2015
ADL,PLO,2015
ADL,PLO,2015
BME,PER,2015
BME,PER,2015
BME,PER,2015
ADL,ASP,2015
SYD,TMW,2015
SYD,TMW,2015
SYD,TMW,2015
ADL,SYD,2015
ADL,SYD,2015
ADL,SYD,2015
ADL,SYD,2015
ADL,SYD,2015
AYQ,SYD,2015
AYQ,SYD,2015
AYQ,SYD,2015
AYQ,SYD,2015
AYQ,SYD,2015
AYQ,SYD,2015
AYQ,SYD,2015
AYQ,SYD,2015
ADL,BNE,2015
ADL,BNE,2015
AYQ,SYD,2015
AYQ,SYD,2015
AYQ,SYD,2015
AYQ,SYD,2015
ARM,SYD,2015
ARM,SYD,2015
ADL,SYD,2015
ADL,SYD,2015
ADL,SYD,2015
SYD,TMW,2015
BDB,BNE,2015
BDB,BNE,2015
BDB,BNE,2015
BDB,BNE,2015
BDB,BNE,2015
BDB,BNE,2015
BDB,BNE,2015
SYD,WGA,2015
BDB,BNE,2015
SYD,TMW,2015
ADL,SYD,2015
SYD,TMW,2015
SYD,TMW,2015
SYD,TMW,2015
ADL,SYD,2015
ADL,SYD,2015
ADL,SYD,2015
BDB,BNE,2015
BDB,BNE,2015
BDB,BNE,2015
ASP,MEL,2015
BNE,MKY,2015
MEL,SYD,2015
HBA,MEL,2015
BNE,TSV,2015
BNE,TSV,2015
HBA,MEL,2015
HBA,MEL,2015
HBA,MEL,2015
HBA,MEL,2015
HBA,MEL,2015
BNE,TSV,2015
CBR,MEL,2015
CBR,MEL,2015
CBR,MEL,2015
CBR,MEL,2015
CBR,MEL,2015
CBR,MEL,2015
BNE,TSV,2015
BNE,TSV,2015
CBR,MEL,2015
HBA,MEL,2015
BNE,SYD,2015
BNE,SYD,2015
BNE,TSV,2015
HBA,MEL,2015
HBA,MEL,2015
HBA,MEL,2015
HBA,MEL,2015
BNE,TSV,2015
HBA,MEL,2015
BNE,TSV,2015
BNE,TSV,2015
BNE,TSV,2015
BNE,TSV,2015
BNE,TSV,2015
CBR,MEL,2015
CBR,MEL,2015
BNE,SYD,2015
CBR,SYD,2015
CBR,SYD,2015
CBR,SYD,2015
CBR,SYD,2015
CBR,SYD,2015
CBR,SYD,2015
CBR,SYD,2015
CBR,SYD,2015
CBR,SYD,2015
MCY,SYD,2015
MCY,SYD,2015
MCY,SYD,2015
MCY,SYD,2015
MCY,SYD,2015
MCY,SYD,2015
CBR,SYD,2015
CBR,SYD,2015
CBR,MEL,2015
MEL,PER,2015
CBR,MEL,2015
CBR,MEL,2015
MEL,PER,2015
MEL,PER,2015
MEL,PER,2015
MEL,PER,2015
MEL,PER,2015
CBR,SYD,2015
MEL,PER,2015
MEL,PER,2015
MEL,PER,2015
MEL,PER,2015
MEL,PER,2015
MEL,PER,2015
BNE,SYD,2015
BNE,SYD,2015
CFS,SYD,2015
MEL,SYD,2015
BNE,PPP,2015
BNE,PPP,2015
BNE,PPP,2015
MEL,SYD,2015
MEL,SYD,2015
MEL,SYD,2015
MEL,SYD,2015
BNE,PPP,2015
MEL,SYD,2015
MEL,SYD,2015
MEL,SYD,2015
MEL,SYD,2015
MEL,SYD,2015
MEL,SYD,2015
BNE,PPP,2015
BNE,PPP,2015
MCY,MEL,2015
BNE,PPP,2015
BNE,PER,2015
BNE,PER,2015
BNE,PER,2015
MCY,MEL,2015
MCY,MEL,2015
BNE,PPP,2015
BNE,PPP,2015
BNE,PPP,2015
BNE,PPP,2015
MCY,MEL,2015
MCY,MEL,2015
MCY,MEL,2015
MCY,MEL,2015
BNE,PPP,2015
MCY,MEL,2015
MCY,MEL,2015
BNE,SYD,2015
HBA,SYD,2015
BNE,ROK,2015
BNE,ROK,2015
HBA,SYD,2015
HBA,SYD,2015
HBA,SYD,2015
HBA,SYD,2015
HBA,SYD,2015
BNE,ROK,2015
BNE,SYD,2015
BNE,SYD,2015
BNE,SYD,2015
BNE,SYD,2015
BNE,SYD,2015
BNE,SYD,2015
BNE,ROK,2015
BNE,ROK,2015
MCY,MEL,2015
BNE,ROK,2015
MCY,MEL,2015
MCY,MEL,2015
HBA,SYD,2015
HBA,SYD,2015
HBA,SYD,2015
HBA,SYD,2015
BNE,ROK,2015
BNE,ROK,2015
BNE,ROK,2015
BNE,ROK,2015
HBA,SYD,2015
HBA,SYD,2015
BNE,ROK,2015
BNE,ROK,2015
MCY,SYD,2015
CFS,SYD,2015
BNE,PER,2015
DBO,SYD,2015
DRW,SYD,2015
DRW,SYD,2015
DRW,SYD,2015
DBO,SYD,2015
DBO,SYD,2015
DBO,SYD,2015
DBO,SYD,2015
DRW,SYD,2015
DBO,SYD,2015
DBO,SYD,2015
DBO,SYD,2015
DBO,SYD,2015
DBO,SYD,2015
DBO,SYD,2015
DRW,SYD,2015
DRW,SYD,2015
DRW,PER,2015
DRW,SYD,2015
MEL,NTL,2015
MEL,NTL,2015
MEL,NTL,2015
MEL,NTL,2015
MEL,NTL,2015
MEL,NTL,2015
DRW,SYD,2015
DRW,SYD,2015
DRW,SYD,2015
MEL,NTL,2015
MEL,NTL,2015
MEL,NTL,2015
MEL,NTL,2015
DRW,SYD,2015
DBO,SYD,2015
DRW,PER,2015
MEL,NTL,2015
MEL,MQL,2015
DRW,PER,2015
MEL,MQL,2015
MEL,MQL,2015
MEL,MQL,2015
MEL,MQL,2015
MEL,MQL,2015
MEL,MQL,2015
DRW,MEL,2015
MEL,MQL,2015
MEL,MQL,2015
MEL,MQL,2015
MEL,MQL,2015
MEL,MQL,2015
DRW,PER,2015
DRW,PER,2015
DRW,MEL,2015
DRW,MEL,2015
DRW,PER,2015
DRW,MEL,2015
DRW,PER,2015
DRW,PER,2015
DRW,PER,2015
DRW,PER,2015
DRW,PER,2015
DRW,MEL,2015
DRW,MEL,2015
DRW,MEL,2015
DRW,MEL,2015
DRW,MEL,2015
DRW,MEL,2015
DRW,MEL,2015
DRW,MEL,2015
MEL,NTL,2015
CNS,TSV,2015
CFS,SYD,2015
MCY,SYD,2015
MEL,OOL,2015
MEL,OOL,2015
MEL,OOL,2015
MCY,SYD,2015
MCY,SYD,2015
MCY,SYD,2015
MCY,SYD,2015
MEL,OOL,2015
GET,PER,2015
GET,PER,2015
GET,PER,2015
GET,PER,2015
GET,PER,2015
GET,PER,2015
MEL,OOL,2015
MEL,OOL,2015
GET,PER,2015
CFS,SYD,2015
CFS,SYD,2015
CFS,SYD,2015
CFS,SYD,2015
CFS,SYD,2015
CFS,SYD,2015
CFS,SYD,2015
CFS,SYD,2015
MEL,OOL,2015
CFS,SYD,2015
MEL,OOL,2015
MEL,OOL,2015
MEL,OOL,2015
MEL,OOL,2015
MEL,OOL,2015
GET,PER,2015
GET,PER,2015
CNS,TSV,2015
CNS,SYD,2015
CNS,SYD,2015
CNS,SYD,2015
CNS,SYD,2015
CNS,SYD,2015
CNS,SYD,2015
CNS,SYD,2015
CNS,SYD,2015
CNS,SYD,2015
CNS,SYD,2015
CNS,TSV,2015
CNS,TSV,2015
CNS,TSV,2015
CNS,TSV,2015
CNS,TSV,2015
CNS,SYD,2015
CNS,SYD,2015
GET,PER,2015
CNS,MEL,2015
GET,PER,2015
GET,PER,2015
CNS,MEL,2015
CNS,MEL,2015
CNS,MEL,2015
CNS,MEL,2015
CNS,MEL,2015
DRW,SYD,2015
CNS,MEL,2015
CNS,MEL,2015
CNS,MEL,2015
CNS,MEL,2015
CNS,MEL,2015
CNS,MEL,2015
BNE,PER,2015
DRW,PER,2015
BNE,PER,2015
BNE,HTI,2015
LST,SYD,2015
BNE,HTI,2015
BNE,HTI,2015
BNE,HTI,2015
BNE,HTI,2015
BNE,HTI,2015
BNE,HTI,2015
LST,SYD,2015
PER,PHE,2015
